GeoFIPS,GeoName,Description,RPP 2023
27740,"Johnson City, TN (Metropolitan Statistical Area)", RPPs: Services: Housing ,63.6
27780,"Johnstown, PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,47.17
27860,"Jonesboro, AR (Metropolitan Statistical Area)", RPPs: Services: Housing ,55.53
27900,"Joplin, MO (Metropolitan Statistical Area)", RPPs: Services: Housing ,50.8
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)", RPPs: Services: Housing ,112.16
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)", RPPs: Services: Housing ,82.47
28100,"Kankakee, IL (Metropolitan Statistical Area)", RPPs: Services: Housing ,74.04
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)", RPPs: Services: Housing ,88.07
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)", RPPs: Services: Housing ,83.23
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,83.41
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)", RPPs: Services: Housing ,51.04
28740,"Kingston, NY (Metropolitan Statistical Area)", RPPs: Services: Housing ,101.36
28940,"Knoxville, TN (Metropolitan Statistical Area)", RPPs: Services: Housing ,79.14
29020,"Kokomo, IN (Metropolitan Statistical Area)", RPPs: Services: Housing ,61.9
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)", RPPs: Services: Housing ,71.17
29180,"Lafayette, LA (Metropolitan Statistical Area)", RPPs: Services: Housing ,59.43
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)", RPPs: Services: Housing ,71.05
29340,"Lake Charles, LA (Metropolitan Statistical Area)", RPPs: Services: Housing ,57.01
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)", RPPs: Services: Housing ,77.85
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,95.9
29540,"Lancaster, PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,84.93
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)", RPPs: Services: Housing ,76.54
29700,"Laredo, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,64.3
29740,"Las Cruces, NM (Metropolitan Statistical Area)", RPPs: Services: Housing ,71.33
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)", RPPs: Services: Housing ,116.14
29940,"Lawrence, KS (Metropolitan Statistical Area)", RPPs: Services: Housing ,74.17
30020,"Lawton, OK (Metropolitan Statistical Area)", RPPs: Services: Housing ,62.72
30140,"Lebanon, PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,77.86
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)", RPPs: Services: Housing ,69.3
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)", RPPs: Services: Housing ,95.13
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)", RPPs: Services: Housing ,74.42
30620,"Lima, OH (Metropolitan Statistical Area)", RPPs: Services: Housing ,52.86
30700,"Lincoln, NE (Metropolitan Statistical Area)", RPPs: Services: Housing ,83.58
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)", RPPs: Services: Housing ,67.29
30860,"Logan, UT-ID (Metropolitan Statistical Area)", RPPs: Services: Housing ,92.2
30980,"Longview, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,66.01
31020,"Longview, WA (Metropolitan Statistical Area)", RPPs: Services: Housing ,86.48
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,173.04
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)", RPPs: Services: Housing ,81.11
31180,"Lubbock, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,77.21
31340,"Lynchburg, VA (Metropolitan Statistical Area)", RPPs: Services: Housing ,64.45
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)", RPPs: Services: Housing ,63.99
31460,"Madera, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,91.36
31540,"Madison, WI (Metropolitan Statistical Area)", RPPs: Services: Housing ,95.96
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)", RPPs: Services: Housing ,127.76
31740,"Manhattan, KS (Metropolitan Statistical Area)", RPPs: Services: Housing ,71.87
31860,"Mankato, MN (Metropolitan Statistical Area)", RPPs: Services: Housing ,63.97
31900,"Mansfield, OH (Metropolitan Statistical Area)", RPPs: Services: Housing ,49.53
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,57.03
32780,"Medford, OR (Metropolitan Statistical Area)", RPPs: Services: Housing ,100.91
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)", RPPs: Services: Housing ,77.53
32900,"Merced, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,76.89
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,156.41
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)", RPPs: Services: Housing ,75.04
33220,"Midland, MI (Metropolitan Statistical Area)", RPPs: Services: Housing ,65.55
33260,"Midland, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,101.92
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)", RPPs: Services: Housing ,94.1
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)", RPPs: Services: Housing ,110.3
33540,"Missoula, MT (Metropolitan Statistical Area)", RPPs: Services: Housing ,92.85
33660,"Mobile, AL (Metropolitan Statistical Area)", RPPs: Services: Housing ,60.43
33700,"Modesto, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,103.67
33740,"Monroe, LA (Metropolitan Statistical Area)", RPPs: Services: Housing ,44.2
33780,"Monroe, MI (Metropolitan Statistical Area)", RPPs: Services: Housing ,77.82
33860,"Montgomery, AL (Metropolitan Statistical Area)", RPPs: Services: Housing ,65.67
34060,"Morgantown, WV (Metropolitan Statistical Area)", RPPs: Services: Housing ,66.08
34100,"Morristown, TN (Metropolitan Statistical Area)", RPPs: Services: Housing ,57.39
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)", RPPs: Services: Housing ,121.61
34620,"Muncie, IN (Metropolitan Statistical Area)", RPPs: Services: Housing ,61.23
34740,"Muskegon, MI (Metropolitan Statistical Area)", RPPs: Services: Housing ,73.52
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)", RPPs: Services: Housing ,80.73
34900,"Napa, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,161.95
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,146.2
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)", RPPs: Services: Housing ,107.33
35100,"New Bern, NC (Metropolitan Statistical Area)", RPPs: Services: Housing ,66.02
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)", RPPs: Services: Housing ,113.45
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)", RPPs: Services: Housing ,79.67
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,149.26
35660,"Niles, MI (Metropolitan Statistical Area)", RPPs: Services: Housing ,64.06
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,137.64
35980,"Norwich-New London, CT (Metropolitan Statistical Area)", RPPs: Services: Housing ,93.94
36100,"Ocala, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,86.05
36140,"Ocean City, NJ (Metropolitan Statistical Area)", RPPs: Services: Housing ,111.41
36220,"Odessa, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,83.5
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)", RPPs: Services: Housing ,106.98
36420,"Oklahoma City, OK (Metropolitan Statistical Area)", RPPs: Services: Housing ,78.1
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)", RPPs: Services: Housing ,125.92
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)", RPPs: Services: Housing ,87.28
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,121.04
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)", RPPs: Services: Housing ,65.41
36980,"Owensboro, KY (Metropolitan Statistical Area)", RPPs: Services: Housing ,58.95
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,177.7
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,118.91
37460,"Panama City, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,99.31
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)", RPPs: Services: Housing ,50.1
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,84.61
37900,"Peoria, IL (Metropolitan Statistical Area)", RPPs: Services: Housing ,57.8
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)", RPPs: Services: Housing ,117.76
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)", RPPs: Services: Housing ,124.34
38220,"Pine Bluff, AR (Metropolitan Statistical Area)", RPPs: Services: Housing ,39.17
38300,"Pittsburgh, PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,73.46
38340,"Pittsfield, MA (Metropolitan Statistical Area)", RPPs: Services: Housing ,60.66
38540,"Pocatello, ID (Metropolitan Statistical Area)", RPPs: Services: Housing ,70.85
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)", RPPs: Services: Housing ,119.6
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)", RPPs: Services: Housing ,124.6
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,122.46
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) *", RPPs: Services: Housing ,118.97
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)", RPPs: Services: Housing ,100.64
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)", RPPs: Services: Housing ,98.88
39340,"Provo-Orem, UT (Metropolitan Statistical Area)", RPPs: Services: Housing ,107.4
39380,"Pueblo, CO (Metropolitan Statistical Area)", RPPs: Services: Housing ,90.07
39460,"Punta Gorda, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,101.93
39540,"Racine, WI (Metropolitan Statistical Area)", RPPs: Services: Housing ,91.98
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)", RPPs: Services: Housing ,104.02
39660,"Rapid City, SD (Metropolitan Statistical Area)", RPPs: Services: Housing ,77.08
39740,"Reading, PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,82.69
39820,"Redding, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,90.52
39900,"Reno, NV (Metropolitan Statistical Area)", RPPs: Services: Housing ,118.67
40060,"Richmond, VA (Metropolitan Statistical Area)", RPPs: Services: Housing ,101.01
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,131.97
40220,"Roanoke, VA (Metropolitan Statistical Area)", RPPs: Services: Housing ,67.59
40340,"Rochester, MN (Metropolitan Statistical Area)", RPPs: Services: Housing ,92.89
40380,"Rochester, NY (Metropolitan Statistical Area)", RPPs: Services: Housing ,93.53
40420,"Rockford, IL (Metropolitan Statistical Area)", RPPs: Services: Housing ,64.9
40580,"Rocky Mount, NC (Metropolitan Statistical Area)", RPPs: Services: Housing ,51.79
40660,"Rome, GA (Metropolitan Statistical Area)", RPPs: Services: Housing ,60.37
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,133.46
40980,"Saginaw, MI (Metropolitan Statistical Area)", RPPs: Services: Housing ,59.32
41060,"St. Cloud, MN (Metropolitan Statistical Area)", RPPs: Services: Housing ,74.92
41100,"St. George, UT (Metropolitan Statistical Area)", RPPs: Services: Housing ,110.44
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)", RPPs: Services: Housing ,59.3
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)", RPPs: Services: Housing ,80.28
41420,"Salem, OR (Metropolitan Statistical Area)", RPPs: Services: Housing ,95.34
41500,"Salinas, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,166.64
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)", RPPs: Services: Housing ,86.77
41620,"Salt Lake City, UT (Metropolitan Statistical Area)", RPPs: Services: Housing ,118.62
41660,"San Angelo, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,78.89
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,94.16
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,185.83
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,200.18
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,213.01
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,149.6
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,175.14
42140,"Santa Fe, NM (Metropolitan Statistical Area)", RPPs: Services: Housing ,90.89
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,175.48
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,146.62
42340,"Savannah, GA (Metropolitan Statistical Area)", RPPs: Services: Housing ,89.9
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,68.82
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)", RPPs: Services: Housing ,151.55
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,93.32
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,66.47
43100,"Sheboygan, WI (Metropolitan Statistical Area)", RPPs: Services: Housing ,67.33
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,82.94
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)", RPPs: Services: Housing ,59.68
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)", RPPs: Services: Housing ,63.93
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)", RPPs: Services: Housing ,62.19
43620,"Sioux Falls, SD (Metropolitan Statistical Area)", RPPs: Services: Housing ,74.76
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)", RPPs: Services: Housing ,71.44
43900,"Spartanburg, SC (Metropolitan Statistical Area)", RPPs: Services: Housing ,69.19
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)", RPPs: Services: Housing ,93.63
44100,"Springfield, IL (Metropolitan Statistical Area)", RPPs: Services: Housing ,65.21
44140,"Springfield, MA (Metropolitan Statistical Area)", RPPs: Services: Housing ,84.07
44180,"Springfield, MO (Metropolitan Statistical Area)", RPPs: Services: Housing ,68.05
44220,"Springfield, OH (Metropolitan Statistical Area)", RPPs: Services: Housing ,58.53
44300,"State College, PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,72.44
44420,"Staunton, VA (Metropolitan Statistical Area)", RPPs: Services: Housing ,75.13
44700,"Stockton, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,120.24
44940,"Sumter, SC (Metropolitan Statistical Area)", RPPs: Services: Housing ,54.2
45060,"Syracuse, NY (Metropolitan Statistical Area)", RPPs: Services: Housing ,79.57
45220,"Tallahassee, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,82.81
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,123.33
45460,"Terre Haute, IN (Metropolitan Statistical Area)", RPPs: Services: Housing ,55.95
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)", RPPs: Services: Housing ,54.88
45540,"The Villages, FL (Metropolitan Statistical Area)", RPPs: Services: Housing ,80.17
45780,"Toledo, OH (Metropolitan Statistical Area)", RPPs: Services: Housing ,65.46
45820,"Topeka, KS (Metropolitan Statistical Area)", RPPs: Services: Housing ,53.38
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)", RPPs: Services: Housing ,128.1
46060,"Tucson, AZ (Metropolitan Statistical Area)", RPPs: Services: Housing ,97.96
46140,"Tulsa, OK (Metropolitan Statistical Area)", RPPs: Services: Housing ,69.43
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)", RPPs: Services: Housing ,63.11
46300,"Twin Falls, ID (Metropolitan Statistical Area) *", RPPs: Services: Housing ,74.23
46340,"Tyler, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,86
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)", RPPs: Services: Housing ,143.71
46540,"Utica-Rome, NY (Metropolitan Statistical Area)", RPPs: Services: Housing ,67.46
46660,"Valdosta, GA (Metropolitan Statistical Area)", RPPs: Services: Housing ,51.82
46700,"Vallejo, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,135.69
47020,"Victoria, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,76.56
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)", RPPs: Services: Housing ,75.52
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)", RPPs: Services: Housing ,97.48
47300,"Visalia, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,82.89
47380,"Waco, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,78.27
47460,"Walla Walla, WA (Metropolitan Statistical Area)", RPPs: Services: Housing ,77.75
47580,"Warner Robins, GA (Metropolitan Statistical Area)", RPPs: Services: Housing ,70
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)", RPPs: Services: Housing ,151.28
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)", RPPs: Services: Housing ,62.21
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)", RPPs: Services: Housing ,64.24
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)", RPPs: Services: Housing ,65.38
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)", RPPs: Services: Housing ,51.05
48300,"Wenatchee, WA (Metropolitan Statistical Area)", RPPs: Services: Housing ,97.6
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)", RPPs: Services: Housing ,50.88
48620,"Wichita, KS (Metropolitan Statistical Area)", RPPs: Services: Housing ,66
48660,"Wichita Falls, TX (Metropolitan Statistical Area)", RPPs: Services: Housing ,65.85
48700,"Williamsport, PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,66.79
48900,"Wilmington, NC (Metropolitan Statistical Area)", RPPs: Services: Housing ,98.22
49020,"Winchester, VA-WV (Metropolitan Statistical Area)", RPPs: Services: Housing ,80.23
49180,"Winston-Salem, NC (Metropolitan Statistical Area)", RPPs: Services: Housing ,68.79
49340,"Worcester, MA-CT (Metropolitan Statistical Area)", RPPs: Services: Housing ,106.79
49420,"Yakima, WA (Metropolitan Statistical Area)", RPPs: Services: Housing ,80.14
49620,"York-Hanover, PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,86.8
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)", RPPs: Services: Housing ,50.69
49700,"Yuba City, CA (Metropolitan Statistical Area)", RPPs: Services: Housing ,94.89
49740,"Yuma, AZ (Metropolitan Statistical Area)", RPPs: Services: Housing ,65.51
0,United States, RPPs: Services: Utilities ,98.65
999,United States (Nonmetropolitan Portion), RPPs: Services: Utilities ,89.12
10180,"Abilene, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.08
10420,"Akron, OH (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.42
10500,"Albany, GA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.92
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.97
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,132.26
10740,"Albuquerque, NM (Metropolitan Statistical Area)", RPPs: Services: Utilities ,76.68
10780,"Alexandria, LA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,75.57
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", RPPs: Services: Utilities ,115.79
11020,"Altoona, PA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,117.31
11100,"Amarillo, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.69
11180,"Ames, IA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,86.07
11260,"Anchorage, AK (Metropolitan Statistical Area)", RPPs: Services: Utilities ,106.72
11460,"Ann Arbor, MI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,97.81
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.16
11540,"Appleton, WI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.4
11700,"Asheville, NC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,84.23
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.11
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,98.09
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)", RPPs: Services: Utilities ,109.16
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.83
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.21
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.54
12540,"Bakersfield, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,142.75
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)", RPPs: Services: Utilities ,110.28
12620,"Bangor, ME (Metropolitan Statistical Area)", RPPs: Services: Utilities ,144.82
12700,"Barnstable Town, MA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,158.78
12940,"Baton Rouge, LA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,76.25
12980,"Battle Creek, MI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,96.69
13020,"Bay City, MI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,96.24
13140,"Beaumont-Port Arthur, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.41
13220,"Beckley, WV (Metropolitan Statistical Area)", RPPs: Services: Utilities ,87.97
13380,"Bellingham, WA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,87.02
13460,"Bend, OR (Metropolitan Statistical Area)", RPPs: Services: Utilities ,91.09
13740,"Billings, MT (Metropolitan Statistical Area)", RPPs: Services: Utilities ,72.39
13780,"Binghamton, NY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,131.53
13820,"Birmingham-Hoover, AL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.68
13900,"Bismarck, ND (Metropolitan Statistical Area)", RPPs: Services: Utilities ,74.54
13980,"Blacksburg-Christiansburg, VA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.33
14010,"Bloomington, IL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,86.36
14020,"Bloomington, IN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,87.34
14100,"Bloomsburg-Berwick, PA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,115.92
14260,"Boise City, ID (Metropolitan Statistical Area)", RPPs: Services: Utilities ,68.08
14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)", RPPs: Services: Utilities ,172.36
14500,"Boulder, CO (Metropolitan Statistical Area)", RPPs: Services: Utilities ,79.1
14540,"Bowling Green, KY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,80.99
14740,"Bremerton-Silverdale-Port Orchard, WA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,82.56
14860,"Bridgeport-Stamford-Norwalk, CT (Metropolitan Statistical Area)", RPPs: Services: Utilities ,152.63
15180,"Brownsville-Harlingen, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.27
15260,"Brunswick, GA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.91
15380,"Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,129.19
15500,"Burlington, NC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.7
15540,"Burlington-South Burlington, VT (Metropolitan Statistical Area)", RPPs: Services: Utilities ,121.77
15680,"California-Lexington Park, MD (Metropolitan Statistical Area)", RPPs: Services: Utilities ,99.43
15940,"Canton-Massillon, OH (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.13
15980,"Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.66
16020,"Cape Girardeau, MO-IL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,87.21
16060,"Carbondale-Marion, IL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.69
16180,"Carson City, NV (Metropolitan Statistical Area)", RPPs: Services: Utilities ,90.3
16220,"Casper, WY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,74.6
16300,"Cedar Rapids, IA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.51
16540,"Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,117.9
16580,"Champaign-Urbana, IL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.87
16620,"Charleston, WV (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.17
16700,"Charleston-North Charleston, SC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.5
16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.38
16820,"Charlottesville, VA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.13
16860,"Chattanooga, TN-GA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,78.84
16940,"Cheyenne, WY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,73.44
16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)", RPPs: Services: Utilities ,77.69
17020,"Chico, CA (Metropolitan Statistical Area)", RPPs: Services: Utilities ,147.21
17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.32
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)", RPPs: Services: Utilities ,78.01
17420,"Cleveland, TN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,76.26
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.9
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)", RPPs: Services: Utilities ,68.26
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)", RPPs: Services: Utilities ,89.38
17820,"Colorado Springs, CO (Metropolitan Statistical Area)", RPPs: Services: Utilities ,79.63
17860,"Columbia, MO (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.38
17900,"Columbia, SC (Metropolitan Statistical Area)", RPPs: Services: Utilities ,85.59
17980,"Columbus, GA-AL (Metropolitan Statistical Area)", RPPs: Services: Utilities ,88.75
18020,"Columbus, IN (Metropolitan Statistical Area)", RPPs: Services: Utilities ,87.73
